EXPERIMENTALCONDITION,PARTICIPANTID,COMPUTERID,EXPERIMENT,TYPE,DPS,BLOCKDP,DP,ABSORDER,RELORDER,DATE,TIME,LEARNINGMODE,NLEARNINGTRIALS,NEXTRALEARNINGTRIALS,NTOTALLEARNINGTRIALS,NCONSEQUENCETRIALS,NTOTALTRIALS,RANDOMORIGIN,RANDOMDESTINATION,PREFERREDROUTE,CONTROLROUTE_C,TREATMENTROUTE_T,PREFERREDDIRECTION,CONTROLCOLOR_C,TREATMENTCOLOR_T,PREFERREDCOLOR,CERTAINTYLEVEL
simulatedControlCondition,59,C00,3,confirmation,6,6,14,12,4,18072017,153348,halfRandom,4,0,4,2,6,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,80
simulatedControlCondition,59,C00,3,decision,6,1,9,13,5,18072017,153459,halfRandom,4,0,4,2,4,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,NA
simulatedControlCondition,59,C00,3,confirmation,6,1,9,13,5,18072017,153539,halfRandom,4,0,4,2,6,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,80
simulatedControlCondition,59,C00,3,decision,6,2,10,14,6,18072017,153650,halfRandom,4,0,4,2,4,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,NA
simulatedControlCondition,59,C00,3,confirmation,6,2,10,14,6,18072017,153730,halfRandom,4,0,4,2,6,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,80
simulatedTreatmentCondition1,58,B00,1,decision,2,1,1,1,1,18072017,150842,halfRandom,2,0,2,1,2,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,NA
simulatedTreatmentCondition1,58,B00,1,confirmation,2,1,1,1,1,18072017,150919,halfRandom,2,0,2,1,3,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,77
simulatedTreatmentCondition1,58,B00,1,decision,2,2,2,2,2,18072017,151001,halfRandom,2,0,2,1,2,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,NA
simulatedTreatmentCondition1,58,B00,1,confirmation,2,2,2,2,2,18072017,151026,halfRandom,2,0,2,1,3,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,91
simulatedTreatmentCondition1,58,B00,2,decision,6,3,5,3,1,18072017,151118,halfRandom,2,0,2,1,2,west,east,control,clockwise,counterclockwise,clockwise,blue,red,blue,NA
simulatedTreatmentCondition1,58,B00,2,confirmation,6,3,5,3,1,18072017,151147,halfRandom,2,0,2,1,3,west,east,control,clockwise,counterclockwise,clockwise,blue,red,blue,80
simulatedTreatmentCondition1,58,B00,2,decision,6,1,3,4,2,18072017,151228,halfRandom,2,0,2,1,2,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,NA
simulatedTreatmentCondition1,58,B00,2,confirmation,6,1,3,4,2,18072017,151300,halfRandom,2,0,2,1,3,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,87
simulatedTreatmentCondition1,58,B00,2,decision,6,2,4,5,3,18072017,151340,halfRandom,2,0,2,1,2,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,NA
simulatedTreatmentCondition1,58,B00,2,confirmation,6,2,4,5,3,18072017,151403,halfRandom,2,0,2,1,3,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,70
simulatedTreatmentCondition1,58,B00,2,decision,6,4,6,6,4,18072017,151441,halfRandom,2,0,2,1,2,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,NA
simulatedTreatmentCondition1,58,B00,2,confirmation,6,4,6,6,4,18072017,151504,halfRandom,2,0,2,1,3,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,85
simulatedTreatmentCondition1,58,B00,2,decision,6,5,7,7,5,18072017,151542,halfRandom,2,0,2,1,2,west,east,control,clockwise,counterclockwise,clockwise,blue,red,blue,NA
simulatedTreatmentCondition1,58,B00,2,confirmation,6,5,7,7,5,18072017,151604,halfRandom,2,0,2,1,3,west,east,control,clockwise,counterclockwise,clockwise,blue,red,blue,79
simulatedTreatmentCondition1,58,B00,2,decision,6,6,8,8,6,18072017,151640,halfRandom,2,0,2,1,2,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,NA
simulatedTreatmentCondition1,58,B00,2,confirmation,6,6,8,8,6,18072017,151711,halfRandom,2,0,2,1,3,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,65
simulatedTreatmentCondition1,58,B00,3,decision,6,2,10,9,1,18072017,152138,halfRandom,4,0,4,2,4,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,NA
simulatedTreatmentCondition1,58,B00,3,confirmation,6,2,10,9,1,18072017,152220,halfRandom,4,0,4,2,6,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,62
simulatedTreatmentCondition1,58,B00,3,decision,6,4,12,10,2,18072017,152335,halfRandom,4,0,4,2,4,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,NA
simulatedTreatmentCondition1,58,B00,3,confirmation,6,4,12,10,2,18072017,152418,halfRandom,4,0,4,2,6,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,67
simulatedTreatmentCondition1,58,B00,3,decision,6,6,14,11,3,18072017,152530,halfRandom,4,0,4,2,4,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,NA
simulatedTreatmentCondition1,58,B00,3,confirmation,6,6,14,11,3,18072017,152611,halfRandom,4,0,4,2,6,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,76
simulatedTreatmentCondition1,58,B00,3,decision,6,5,13,12,4,18072017,152723,halfRandom,4,0,4,2,4,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,NA
simulatedTreatmentCondition1,58,B00,3,confirmation,6,5,13,12,4,18072017,152806,halfRandom,4,0,4,2,6,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,63
simulatedTreatmentCondition1,58,B00,3,decision,6,1,9,13,5,18072017,152919,halfRandom,4,0,4,2,4,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,NA
simulatedTreatmentCondition1,58,B00,3,confirmation,6,1,9,13,5,18072017,153001,halfRandom,4,0,4,2,6,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,68
simulatedTreatmentCondition1,58,B00,3,decision,6,3,11,14,6,18072017,153115,halfRandom,4,0,4,2,4,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,NA
simulatedTreatmentCondition1,58,B00,3,confirmation,6,3,11,14,6,18072017,153154,halfRandom,4,0,4,2,6,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,56
simulatedControlCondition,57,A00,1,decision,2,2,2,1,1,18072017,150336,halfRandom,2,0,2,1,2,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,NA
simulatedControlCondition,57,A00,1,confirmation,2,2,2,1,1,18072017,150411,halfRandom,2,0,2,1,3,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,69
simulatedControlCondition,57,A00,1,decision,2,1,1,2,2,18072017,150454,halfRandom,2,0,2,1,2,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,NA
simulatedControlCondition,57,A00,1,confirmation,2,1,1,2,2,18072017,150515,halfRandom,2,0,2,1,3,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,90
simulatedControlCondition,57,A00,2,decision,6,6,8,3,1,18072017,150557,halfRandom,2,0,2,1,2,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,NA
simulatedControlCondition,57,A00,2,confirmation,6,6,8,3,1,18072017,150617,halfRandom,2,0,2,1,3,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,90
simulatedControlCondition,57,A00,2,decision,6,4,6,4,2,18072017,150658,halfRandom,2,0,2,1,2,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,NA
simulatedControlCondition,57,A00,2,confirmation,6,4,6,4,2,18072017,150718,halfRandom,2,0,2,1,3,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,90
simulatedControlCondition,57,A00,2,decision,6,1,3,5,3,18072017,150755,halfRandom,2,0,2,1,2,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,NA
simulatedControlCondition,57,A00,2,confirmation,6,1,3,5,3,18072017,150817,halfRandom,2,0,2,1,3,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,50
simulatedControlCondition,57,A00,2,decision,6,5,7,6,4,18072017,150853,halfRandom,2,0,2,1,2,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,NA
simulatedControlCondition,57,A00,2,confirmation,6,5,7,6,4,18072017,150910,halfRandom,2,0,2,1,3,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,100
simulatedControlCondition,57,A00,2,decision,6,2,4,7,5,18072017,150948,halfRandom,2,0,2,1,2,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,NA
simulatedControlCondition,57,A00,2,confirmation,6,2,4,7,5,18072017,151008,halfRandom,2,0,2,1,3,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,90
simulatedControlCondition,57,A00,2,decision,6,3,5,8,6,18072017,151047,halfRandom,2,0,2,1,2,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,NA
simulatedControlCondition,57,A00,2,confirmation,6,3,5,8,6,18072017,151110,halfRandom,2,0,2,1,3,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,60
simulatedControlCondition,57,A00,3,decision,6,5,13,9,1,18072017,151551,halfRandom,4,0,4,2,4,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,NA
simulatedControlCondition,57,A00,3,confirmation,6,5,13,9,1,18072017,151630,halfRandom,4,0,4,2,6,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,70
simulatedControlCondition,57,A00,3,decision,6,6,14,10,2,18072017,151742,halfRandom,4,0,4,2,4,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,NA
simulatedControlCondition,57,A00,3,confirmation,6,6,14,10,2,18072017,151824,halfRandom,4,0,4,2,6,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,60
simulatedControlCondition,57,A00,3,decision,6,3,11,11,3,18072017,151936,halfRandom,4,0,4,2,4,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,NA
simulatedControlCondition,57,A00,3,confirmation,6,3,11,11,3,18072017,152013,halfRandom,4,0,4,2,6,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,70
simulatedControlCondition,57,A00,3,decision,6,2,10,12,4,18072017,152124,halfRandom,4,0,4,2,4,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,NA
simulatedControlCondition,57,A00,3,confirmation,6,2,10,12,4,18072017,152201,halfRandom,4,0,4,2,6,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,50
simulatedControlCondition,57,A00,3,decision,6,4,12,13,5,18072017,152311,halfRandom,4,0,4,2,4,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,NA
simulatedControlCondition,57,A00,3,confirmation,6,4,12,13,5,18072017,152348,halfRandom,4,0,4,2,6,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,90
simulatedControlCondition,57,A00,3,decision,6,1,9,14,6,18072017,152459,halfRandom,4,0,4,2,4,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,NA
simulatedControlCondition,57,A00,3,confirmation,6,1,9,14,6,18072017,152539,halfRandom,4,0,4,2,6,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,50
simulatedTreatmentCondition1,56,C00,1,decision,2,1,1,1,1,18072017,135246,halfRandom,2,0,2,1,2,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,NA
simulatedTreatmentCondition1,56,C00,1,confirmation,2,1,1,1,1,18072017,135322,halfRandom,2,0,2,1,3,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,100
simulatedTreatmentCondition1,56,C00,1,decision,2,2,2,2,2,18072017,135403,halfRandom,2,0,2,1,2,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,NA
simulatedTreatmentCondition1,56,C00,1,confirmation,2,2,2,2,2,18072017,135425,halfRandom,2,0,2,1,3,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,100
simulatedTreatmentCondition1,56,C00,2,decision,6,6,8,3,1,18072017,135515,halfRandom,2,0,2,1,2,west,east,control,clockwise,counterclockwise,clockwise,blue,red,blue,NA
simulatedTreatmentCondition1,56,C00,2,confirmation,6,6,8,3,1,18072017,135540,halfRandom,2,0,2,1,3,west,east,control,clockwise,counterclockwise,clockwise,blue,red,blue,80
simulatedTreatmentCondition1,56,C00,2,decision,6,2,4,4,2,18072017,135617,halfRandom,2,0,2,1,2,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,NA
simulatedTreatmentCondition1,56,C00,2,confirmation,6,2,4,4,2,18072017,135639,halfRandom,2,0,2,1,3,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,70
simulatedTreatmentCondition1,56,C00,2,decision,6,3,5,5,3,18072017,135720,halfRandom,2,0,2,1,2,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,NA
simulatedTreatmentCondition1,56,C00,2,confirmation,6,3,5,5,3,18072017,135743,halfRandom,2,0,2,1,3,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,70
simulatedTreatmentCondition1,56,C00,2,decision,6,5,7,6,4,18072017,135820,halfRandom,2,0,2,1,2,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,NA
simulatedTreatmentCondition1,56,C00,2,confirmation,6,5,7,6,4,18072017,135842,halfRandom,2,0,2,1,3,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,80
simulatedTreatmentCondition1,56,C00,2,decision,6,4,6,7,5,18072017,135931,halfRandom,2,0,2,1,2,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,NA
simulatedTreatmentCondition1,56,C00,2,confirmation,6,4,6,7,5,18072017,135953,halfRandom,2,0,2,1,3,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,56
simulatedTreatmentCondition1,56,C00,2,decision,6,1,3,8,6,18072017,140032,halfRandom,2,0,2,1,2,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,NA
simulatedTreatmentCondition1,56,C00,2,confirmation,6,1,3,8,6,18072017,140053,halfRandom,2,0,2,1,3,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,80
simulatedTreatmentCondition1,56,C00,3,decision,6,2,10,9,1,18072017,140553,halfRandom,4,0,4,2,4,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,NA
simulatedTreatmentCondition1,56,C00,3,confirmation,6,2,10,9,1,18072017,140633,halfRandom,4,0,4,2,6,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,100
simulatedTreatmentCondition1,56,C00,3,decision,6,5,13,10,2,18072017,140803,halfRandom,4,0,4,2,4,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,NA
simulatedTreatmentCondition1,56,C00,3,confirmation,6,5,13,10,2,18072017,140842,halfRandom,4,0,4,2,6,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,100
simulatedTreatmentCondition1,56,C00,3,decision,6,6,14,11,3,18072017,140954,halfRandom,4,0,4,2,4,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,NA
simulatedTreatmentCondition1,56,C00,3,confirmation,6,6,14,11,3,18072017,141032,halfRandom,4,0,4,2,6,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,70
simulatedTreatmentCondition1,56,C00,3,decision,6,4,12,12,4,18072017,141146,halfRandom,4,0,4,2,4,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,NA
simulatedTreatmentCondition1,56,C00,3,confirmation,6,4,12,12,4,18072017,141228,halfRandom,4,0,4,2,6,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,90
simulatedTreatmentCondition1,56,C00,3,decision,6,1,9,13,5,18072017,141349,halfRandom,4,0,4,2,4,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,NA
simulatedTreatmentCondition1,56,C00,3,confirmation,6,1,9,13,5,18072017,141428,halfRandom,4,0,4,2,6,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,60
simulatedTreatmentCondition1,56,C00,3,decision,6,3,11,14,6,18072017,141551,halfRandom,4,0,4,2,4,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,NA
simulatedTreatmentCondition1,56,C00,3,confirmation,6,3,11,14,6,18072017,141637,halfRandom,4,0,4,2,6,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,60
simulatedControlCondition,55,B00,1,decision,2,1,1,1,1,18072017,140817,halfRandom,2,0,2,1,2,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,NA
simulatedControlCondition,55,B00,1,confirmation,2,1,1,1,1,18072017,140850,halfRandom,2,0,2,1,3,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,80
simulatedControlCondition,55,B00,1,decision,2,2,2,2,2,18072017,140942,halfRandom,2,0,2,1,2,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,NA
simulatedControlCondition,55,B00,1,confirmation,2,2,2,2,2,18072017,141010,halfRandom,2,0,2,1,3,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,70
simulatedControlCondition,55,B00,2,decision,6,5,7,3,1,18072017,141112,halfRandom,2,0,2,1,2,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,NA
simulatedControlCondition,55,B00,2,confirmation,6,5,7,3,1,18072017,141136,halfRandom,2,0,2,1,3,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,85
simulatedControlCondition,55,B00,2,decision,6,4,6,4,2,18072017,141225,halfRandom,2,0,2,1,2,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,NA
simulatedControlCondition,55,B00,2,confirmation,6,4,6,4,2,18072017,141250,halfRandom,2,0,2,1,3,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,77
simulatedControlCondition,55,B00,2,decision,6,2,4,5,3,18072017,141332,halfRandom,2,0,2,1,2,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,NA
simulatedControlCondition,55,B00,2,confirmation,6,2,4,5,3,18072017,141353,halfRandom,2,0,2,1,3,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,72
simulatedControlCondition,55,B00,2,decision,6,6,8,6,4,18072017,141431,halfRandom,2,0,2,1,2,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,NA
simulatedControlCondition,55,B00,2,confirmation,6,6,8,6,4,18072017,141453,halfRandom,2,0,2,1,3,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,86
simulatedControlCondition,55,B00,2,decision,6,1,3,7,5,18072017,141543,halfRandom,2,0,2,1,2,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,NA
simulatedControlCondition,55,B00,2,confirmation,6,1,3,7,5,18072017,141604,halfRandom,2,0,2,1,3,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,90
simulatedControlCondition,55,B00,2,decision,6,3,5,8,6,18072017,141647,halfRandom,2,0,2,1,2,east,west,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,NA
simulatedControlCondition,55,B00,2,confirmation,6,3,5,8,6,18072017,141709,halfRandom,2,0,2,1,3,east,west,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,87
simulatedControlCondition,55,B00,3,decision,6,1,9,9,1,18072017,142136,halfRandom,4,0,4,2,4,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,NA
simulatedControlCondition,55,B00,3,confirmation,6,1,9,9,1,18072017,142220,halfRandom,4,0,4,2,6,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,81
simulatedControlCondition,55,B00,3,decision,6,5,13,10,2,18072017,142342,halfRandom,4,0,4,2,4,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,NA
simulatedControlCondition,55,B00,3,confirmation,6,5,13,10,2,18072017,142421,halfRandom,4,0,4,2,6,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,79
simulatedControlCondition,55,B00,3,decision,6,6,14,11,3,18072017,142539,halfRandom,4,0,4,2,4,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,NA
simulatedControlCondition,55,B00,3,confirmation,6,6,14,11,3,18072017,142619,halfRandom,4,0,4,2,6,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,75
simulatedControlCondition,55,B00,3,decision,6,2,10,12,4,18072017,142742,halfRandom,4,0,4,2,4,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,NA
