EXPERIMENTALCONDITION,PARTICIPANTID,COMPUTERID,EXPERIMENT,DPS,BLOCKDP,DP,ABSORDER,RELORDER,DATE,TIME,NTRIAL,TYPETRIAL,LEARNINGMODE,RANDOMORIGIN,RANDOMDESTINATION,ROUTESHOWN,CONTROLROUTE_C,TREATMENTROUTE_T,DIRECTIONSHOWN,CONTROLCOLOR_C,TREATMENTCOLOR_T,COLORSHOWN,WAITING,TRAVEL,JOURNEY
simulatedTreatmentCondition1,30, C36,2,6,2,4,4,2,23062017,113817,2, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,1,9,10
simulatedTreatmentCondition1,30, C36,2,6,2,4,4,2,23062017,113937,3, consequence, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,1,9,10
simulatedTreatmentCondition1,30, C36,2,6,1,3,5,3,23062017,114007,1, learning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,4,6,10
simulatedTreatmentCondition1,30, C36,2,6,1,3,5,3,23062017,114031,2, learning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,6,4,10
simulatedTreatmentCondition1,30, C36,2,6,1,3,5,3,23062017,114052,3, extraLearning, halfRandom, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,6,4,10
simulatedTreatmentCondition1,30, C36,2,6,1,3,5,3,23062017,114124,4, extraLearning, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,4,6,10
simulatedTreatmentCondition1,30, C36,2,6,1,3,5,3,23062017,114146,5, consequence, halfRandom, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,4,6,10
simulatedTreatmentCondition1,30, C36,2,6,5,7,6,4,23062017,114214,1, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,2,8,10
simulatedTreatmentCondition1,30, C36,2,6,5,7,6,4,23062017,114248,2, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,8,1,9
simulatedTreatmentCondition1,30, C36,2,6,5,7,6,4,23062017,114320,3, consequence, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,8,1,9
simulatedTreatmentCondition1,30, C36,2,6,3,5,7,5,23062017,114346,1, learning, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,8,2,10
simulatedTreatmentCondition1,30, C36,2,6,3,5,7,5,23062017,114408,2, learning, halfRandom, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,2,9,11
simulatedTreatmentCondition1,30, C36,2,6,3,5,7,5,23062017,114431,3, extraLearning, halfRandom, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,2,9,11
simulatedTreatmentCondition1,30, C36,2,6,3,5,7,5,23062017,114453,4, extraLearning, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,8,2,10
simulatedTreatmentCondition1,30, C36,2,6,3,5,7,5,23062017,114520,5, consequence, halfRandom, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,8,2,10
simulatedTreatmentCondition1,30, C36,2,6,6,8,8,6,23062017,114543,1, learning, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,7,2,9
simulatedTreatmentCondition1,30, C36,2,6,6,8,8,6,23062017,114615,2, learning, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,2,8,10
simulatedTreatmentCondition1,30, C36,2,6,6,8,8,6,23062017,114639,3, consequence, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,7,2,9
simulatedTreatmentCondition1,30, C36,3,6,4,12,10,2,23062017,114724,1, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,8,6,14
simulatedTreatmentCondition1,30, C36,3,6,4,12,10,2,23062017,114744,2, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,4,12,10,2,23062017,114800,3, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,0,6,6
simulatedTreatmentCondition1,30, C36,3,6,4,12,10,2,23062017,114822,4, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,4,12,10,2,23062017,114857,5, extraLearning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,4,12,10,2,23062017,114923,6, extraLearning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,8,6,14
simulatedTreatmentCondition1,30, C36,3,6,4,12,10,2,23062017,114943,7, extraLearning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,4,12,10,2,23062017,115011,8, extraLearning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,0,6,6
simulatedTreatmentCondition1,30, C36,3,6,4,12,10,2,23062017,115033,9, consequence, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,4,12,10,2,23062017,115055,10, consequence, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,5,13,11,3,23062017,115116,1, learning, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,4,2,6
simulatedTreatmentCondition1,30, C36,3,6,5,13,11,3,23062017,115136,2, learning, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,5,13,11,3,23062017,115202,3, learning, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,4,10,14
simulatedTreatmentCondition1,30, C36,3,6,5,13,11,3,23062017,115339,4, learning, halfRandom, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,5,13,11,3,23062017,115406,5, consequence, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,4,10,14
simulatedTreatmentCondition1,30, C36,3,6,5,13,11,3,23062017,115423,6, consequence, halfRandom, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,4,2,6
simulatedTreatmentCondition1,30, C36,3,6,2,10,12,4,23062017,115452,1, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,2,10,12,4,23062017,115509,2, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,4,4,8
simulatedTreatmentCondition1,30, C36,3,6,2,10,12,4,23062017,115528,3, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,2,10,12,4,23062017,115551,4, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,4,8,12
simulatedTreatmentCondition1,30, C36,3,6,2,10,12,4,23062017,115614,5, consequence, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,2,10,12,4,23062017,115634,6, consequence, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,4,6,10
simulatedTreatmentCondition1,30, C36,3,6,3,11,13,5,23062017,115706,1, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,4,8
simulatedTreatmentCondition1,30, C36,3,6,3,11,13,5,23062017,115723,2, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,2,6,8
simulatedTreatmentCondition1,30, C36,3,6,3,11,13,5,23062017,115745,3, learning, halfRandom, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,4,8,12
simulatedTreatmentCondition1,30, C36,3,6,3,11,13,5,23062017,115812,4, learning, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,6,6,12
simulatedTreatmentCondition1,30, C36,3,6,3,11,13,5,23062017,115831,5, consequence, halfRandom, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,2,6,8
